sample_id,label_binary,attack_macro,src_h,src_w,mean_Y_112,mean_Y_256,std_Y_112,std_Y_256,band_0.0_0.1_112,band_0.0_0.1_256,band_0.1_0.2_112,band_0.1_0.2_256,band_0.2_0.3_112,band_0.2_0.3_256,band_0.3_0.5_112,band_0.3_0.5_256,freqsub_region_112,freqsub_region_256,above_src_nyquist_112,above_src_nyquist_256,haar_detail_frac_112,haar_detail_frac_256,hp_mean_abs_112,hp_mean_abs_256,lap_var_112,lap_var_256
6ff68ab7a3a70ea09b99ffbcb0fb94fa5c0d15bed11addc49c83d3d5a6a5817d,1,replay,112,112,0.53727948,0.53727786,0.19489087,0.19509504,0.92311724,0.98317584,0.05399259,0.01397275,0.01349931,0.00152511,0.00909246,0.00131247,0.02259523,0.00283776,0.01939056,0.00244459,0.02908793,0.00581428,0.02168022,0.00765862,0.07755138,0.00559614
7005eab351958ecf7ba3ea418d7c9496ce8d392aa300861c3e60e4cfc14dfca9,1,print,112,112,0.48544852,0.48544079,0.11004968,0.11011851,0.7948193,0.94343162,0.12905273,0.04788202,0.05507168,0.00416369,0.02064349,0.00446833,0.07584948,0.00865472,0.06386308,0.00767175,0.05757226,0.01304675,0.01428477,0.00521531,0.06644089,0.00397302
7015e3e95cc80861ad7c28e57c954d32d36d186303b83672e0bf7117fa6a08a8,0,live,112,112,0.38180472,0.38179327,0.16517795,0.16534114,0.87029296,0.9603148,0.07884022,0.0312101,0.03064261,0.00440601,0.01932603,0.00401987,0.05004386,0.00843714,0.04352851,0.00718186,0.04088913,0.00900066,0.02282525,0.00864644,0.08497584,0.00694747
701916baa46ca1026f80848a92260503225d00f6100adf0dea90bd5f006c86b4,1,print,112,112,0.52834913,0.52832599,0.09258782,0.09266504,0.85469896,0.9559405,0.09027311,0.03417368,0.03168758,0.00518362,0.02262227,0.00461893,0.05436503,0.00981017,0.04884509,0.00850653,0.045162,0.0093795,0.01298552,0.00479464,0.03569014,0.00228412
7024fc1f2fe44d96d6c160c249cc58094b9c0916ae1a9b01d69e37596ede4113,1,replay,112,112,0.4422132,0.44221009,0.16493279,0.16521501,0.87228261,0.97374193,0.09040384,0.02324891,0.02399471,0.00168746,0.01298968,0.00130119,0.03699697,0.00299305,0.03126488,0.00250638,0.04550654,0.00997414,0.02518904,0.00896483,0.09635359,0.00690342
7042c42b0d272d182407418fba2da442cb27e5156ca6e887e7577ddd29dda06d,1,replay,112,112,0.24715036,0.2471492,0.16911808,0.16928204,0.96645584,0.99556946,0.02746079,0.00349535,0.00393118,0.00045486,0.00209817,0.00047126,0.00603709,0.00092814,0.00505226,0.00081239,0.01194162,0.00255205,0.0117314,0.00379693,0.01634295,0.00124798
704f297ffc4fe16654f6f7ff9e1c94989983ddf8508694ed2532db6cd544461f,1,print,112,112,0.27107824,0.27107635,0.08082255,0.0809136,0.92535616,0.97747777,0.04770183,0.01633673,0.01503962,0.00299543,0.01153838,0.00314263,0.02662576,0.00615079,0.02339998,0.00544712,0.02382493,0.00491659,0.00836077,0.0031785,0.00996938,0.00080155
7060633058237d02c422ec9f95ec344e922723ee1829cf1c0248fae86ac62b82,1,print,112,112,0.48366963,0.48366239,0.11660616,0.11676088,0.87244723,0.9677886,0.08872753,0.02197758,0.02405022,0.00476023,0.01446189,0.00541652,0.03858046,0.0101933,0.0327631,0.00913856,0.02783241,0.00556537,0.01158699,0.00395011,0.02966679,0.00166862
707295dacf001e789cd956b40c11088b7fa5fed93488075319c09c6c9c01d6b5,1,replay,112,112,0.23935005,0.23936244,0.12761669,0.12778409,0.9294016,0.98949712,0.05486472,0.00950372,0.01043643,0.0006243,0.00514672,0.00036483,0.01560514,0.00099067,0.01291152,0.00078664,0.02811115,0.00564569,0.01323223,0.00456023,0.0335783,0.00216208
70781f9070bdad6de099ba422a2d426c07b0a124d4ffb412f9efdc6ddd36444d,1,print,112,112,0.34074993,0.34075243,0.11641739,0.116534,0.92061146,0.9785461,0.05125825,0.0176394,0.01700319,0.00205742,0.0105951,0.00172952,0.02760667,0.0037881,0.02415859,0.00321941,0.03093591,0.00650506,0.0143263,0.00538764,0.03092962,0.00242037
708b952019934d91dd0fa8883775f2d7c75194e5d11b4e8c7ca8bc812b748de0,1,print,112,112,0.27308919,0.27307359,0.12312417,0.12318103,0.75386491,0.92562892,0.14804724,0.05678753,0.06198407,0.00881161,0.03487472,0.00867761,0.09711902,0.01752294,0.08254872,0.0150794,0.06807644,0.01338836,0.01903129,0.00714795,0.11062549,0.0065909
708f4bffd513791fcefb391c0a73a8c6d2a24efab9e96245de4cbf5e6ff62a29,0,live,112,112,0.52639864,0.5263892,0.14069125,0.14087805,0.89818154,0.97781637,0.07335915,0.01661276,0.01568316,0.00277046,0.01241752,0.00276638,0.02812631,0.00554163,0.02423261,0.00491175,0.02836089,0.00672641,0.01627575,0.00572822,0.04301894,0.00308154
70b39d299ad22e5b0ca107f78d652bd61ed485762f74be5910e181359f0fd89f,1,replay,112,112,0.41640787,0.41640951,0.1594982,0.15960117,0.92134417,0.97907521,0.05114466,0.01663927,0.01567106,0.00226641,0.01139572,0.00199423,0.02711143,0.00426626,0.023089,0.00366838,0.02769207,0.00574967,0.01759597,0.0065329,0.05479082,0.00421437
70b3da6fdd1da12d8b97d5c9c3632eafaa9953a5c5e53d2ba37c4af0d807907b,1,print,112,112,0.34920437,0.34915488,0.14123526,0.14116662,0.79630373,0.93829848,0.12117472,0.04863702,0.04823091,0.00671583,0.03360232,0.00628613,0.08199522,0.01302765,0.07063113,0.01128444,0.06695009,0.01253994,0.02149228,0.00798707,0.14087193,0.00818262
70cb35ddd622e8aefd99ce5000b47dc63debd42229828b81c10d3362a1f8f787,1,replay,112,112,0.45489114,0.45490418,0.15980099,0.15999737,0.9039535,0.97281051,0.06215437,0.02092252,0.01870388,0.00328011,0.01468598,0.00295733,0.03344672,0.00624507,0.02959097,0.00534063,0.03232662,0.00699383,0.01924006,0.0070235,0.05954986,0.00463647
70e0b6e3a9bc78096ffcadc435ac72717682213c22a3744faf9960945ebb85f5,1,print,112,112,0.36930351,0.36927003,0.13847885,0.1385986,0.84423716,0.93885574,0.08337495,0.04411277,0.04194039,0.00745774,0.03009502,0.00949088,0.07223836,0.01700747,0.06240516,0.01547826,0.02626157,0.00658454,0.01479824,0.00482183,0.05655969,0.00281585
70e4a6e8a10aeb55f84b6886795a7480df8b4191241953877c482ebfcdf6a4f4,1,print,112,112,0.38212108,0.38210996,0.1422575,0.14237428,0.86187989,0.96334923,0.09343119,0.02615364,0.02496007,0.00497602,0.01917729,0.0054663,0.04416926,0.01045011,0.03846238,0.00935013,0.03353308,0.00705377,0.01680968,0.00601094,0.04946704,0.00363319
7109e395d30a33cffc7b84daf4a65eec3c745e7ca984948e21976461c40f2880,1,print,112,112,0.49890371,0.49887943,0.10165602,0.10176988,0.85594735,0.95610797,0.0880721,0.03196533,0.03235026,0.00594072,0.02295013,0.00590435,0.05532489,0.01185197,0.04715121,0.010468,0.04686605,0.00893829,0.01284275,0.00456778,0.03465444,0.00229437
7118e764c61b0117054d00b1e9b120dc8cd7adb2cc6e096512eec4fcb493568e,1,print,112,112,0.29320197,0.29317628,0.12882587,0.12861872,0.81590439,0.94461688,0.10855955,0.04480622,0.04291542,0.00552551,0.03184199,0.00497106,0.07476741,0.0105011,0.06368732,0.0091561,0.06362632,0.01248087,0.01799845,0.00687192,0.12182186,0.00714668
711fc39903e41c04a3b94f95d968f2761c67716c92c853172bd0dea129d31073,0,live,112,112,0.258777,0.25877787,0.10072086,0.10080868,0.85958274,0.96406311,0.09284313,0.02958148,0.02723181,0.00358332,0.0194076,0.00273475,0.04672523,0.00632882,0.04052858,0.00525489,0.04592174,0.00998347,0.01542137,0.0060802,0.03940264,0.00313435
7126608131c9c37c40505e0dc3194fe1368f927412d57d861d148f8a1e46208d,1,print,112,112,0.48829563,0.48828562,0.09535607,0.09546496,0.83874521,0.94872261,0.09978011,0.03386678,0.0352443,0.00826189,0.02555332,0.00902928,0.06102991,0.01733724,0.05196404,0.01532696,0.0354927,0.00761597,0.01127281,0.00394882,0.02433299,0.00157774
7142ee690b77c9cd1fee7407e9715f21f11fa345071799ae395f941e7b052865,1,print,112,112,0.34183037,0.34183057,0.0902493,0.09027166,0.88281787,0.96733573,0.07406739,0.02609782,0.02309387,0.00379229,0.01918601,0.00272929,0.04229131,0.00653287,0.03748836,0.00540398,0.04141135,0.00893001,0.01285611,0.00512403,0.02985482,0.00241679
715ff812411f4f2bdfc14ad9156ae75a3df8d980619ea11f16dbd9cfcf344db9,1,print,112,112,0.41254069,0.4125098,0.15587773,0.15581942,0.83292758,0.94790247,0.09955388,0.04249444,0.04015686,0.00507219,0.0266649,0.00447731,0.06692895,0.00957138,0.05900643,0.00814078,0.05748883,0.01162106,0.02334091,0.00882777,0.13685039,0.00896649
716057d00429440081d51949fff14f7e25dbfc31b49336506ead049bb0994a41,1,replay,112,112,0.46767248,0.46767271,0.1742256,0.17442546,0.93136695,0.98389035,0.04623306,0.01398484,0.0146157,0.00113228,0.00761153,0.00098005,0.0222399,0.00211486,0.01867465,0.00181777,0.02737963,0.00586183,0.01921295,0.00675447,0.05848823,0.00425085
717c1329e896b5969a809c483b6142076637ebdf72bc1fbc08f4ded039fae33b,1,print,112,112,0.28323491,0.28323426,0.11223756,0.11230363,0.90319325,0.97744546,0.06478947,0.01980942,0.01728416,0.00179223,0.01420374,0.00093433,0.03148936,0.00272663,0.02771315,0.00214089,0.03806071,0.00838102,0.01510488,0.00576988,0.04225648,0.00323487
7184482af9eabbbd6d6795b6d2320962cebdb27d94592bf592652cce5f52660b,0,live,112,112,0.39329575,0.39329342,0.11132107,0.11150104,0.86542729,0.96892404,0.08962037,0.0275411,0.02861123,0.00209162,0.01563342,0.0014158,0.04425166,0.00350841,0.0374901,0.00289949,0.04976221,0.01110419,0.01713344,0.0062859,0.04894503,0.00379276
718e420024386439995d30a16e86cd6ff055875b40b8e6cec0f029da3101e248,1,replay,112,112,0.24464585,0.24464311,0.11566286,0.11578735,0.94824037,0.9867683,0.03548682,0.0095082,0.00958061,0.00178156,0.00653363,0.00191806,0.01616662,0.00370804,0.01352433,0.00327471,0.01735223,0.00360247,0.0091758,0.00316823,0.01397875,0.00103728
71994087239adaae969f76536d29abeea066283d05e3e6d63295e78dfcfd13b0,1,print,112,112,0.57846382,0.57845508,0.13428492,0.13442652,0.90392805,0.97398243,0.06273973,0.01864804,0.01869975,0.00355258,0.01428906,0.00377553,0.03310684,0.00735206,0.02750156,0.00648499,0.02718903,0.00567915,0.01460661,0.00512069,0.03586825,0.00254067
71a32b98b4482d5dfd5cf9bd6fddd0e46c12dd7342658e2685331c11badb3c7c,1,replay,112,112,0.42124765,0.42125967,0.11534064,0.11548694,0.93140988,0.98344384,0.04622357,0.01301912,0.01313162,0.00190112,0.00902482,0.00161208,0.02221753,0.00351925,0.01889877,0.00300553,0.03072598,0.00571677,0.01241046,0.00426288,0.0338858,0.00187274
71a5e23a985471c25e67af8e99ccdc2974420789f0b97fcb1b3ba2b6258cfd9c,1,replay,112,112,0.4841013,0.48410373,0.17246246,0.17270862,0.93263542,0.98757657,0.05085463,0.00984115,0.01015648,0.00131475,0.00612698,0.00125088,0.01628778,0.00256751,0.01369273,0.00222412,0.02225401,0.00490278,0.01793213,0.00616522,0.03830514,0.00300294
71ae5579547c9b8ec887f442b56e662d1d2ef92848392cf082c67340937ecbd0,1,print,112,112,0.27887693,0.27888005,0.11542649,0.11548299,0.95445539,0.98878535,0.03125682,0.00871664,0.00800681,0.00130925,0.00606096,0.00117072,0.0141037,0.00248355,0.01237774,0.00212639,0.01495807,0.00314812,0.0095151,0.00364871,0.01432004,0.00116403
71bd94552c51b48ad82db847299223eac47ac150c7f93efd5af9b362be3daacf,1,replay,112,112,0.49572316,0.49571712,0.19837754,0.19858026,0.93758624,0.98404899,0.04391683,0.0116771,0.0101287,0.00205997,0.00820885,0.00219299,0.01837328,0.00425983,0.01650223,0.00377108,0.01818895,0.00371442,0.0174431,0.00592502,0.04444478,0.00322172
71dfa2e4c63d7caa059aa21e89cdac1544518a7d62dd9188192d1c51507d60fe,1,print,112,112,0.35160052,0.35158919,0.07645635,0.07634717,0.78712413,0.94209217,0.1318677,0.05066427,0.04565056,0.00430769,0.03468396,0.00287281,0.08036663,0.00718381,0.06940101,0.00596117,0.08974427,0.0167339,0.01237855,0.00475186,0.05345927,0.00336938
71e7616c54c54cc535e129e12ad0ecd4efcd742d1fd5488d41405924dd365ede,1,print,112,112,0.32468693,0.32466224,0.10314962,0.10314981,0.76504275,0.91920386,0.13629129,0.05787986,0.05325045,0.01136439,0.04448723,0.01142474,0.09787217,0.0228122,0.08615191,0.02023898,0.05908767,0.01102673,0.01408667,0.00514293,0.073283,0.00380467
71ea4c2ad04c67e58d32a65256cae377f61e28c2bbd0218968a2c686ad27d2b4,1,replay,112,112,0.4509052,0.45091554,0.17537018,0.17548158,0.92217417,0.97798638,0.04824126,0.01798344,0.01719417,0.00212851,0.01204595,0.0018781,0.02925146,0.00400866,0.02474365,0.00345687,0.03118663,0.00621412,0.02063648,0.00773816,0.07693804,0.00557296
71ed9ceae8d0815b76d3923f4f55a7cc3058b3c597ccd8b227ac3f5693477225,0,live,112,112,0.43208193,0.43207666,0.12479603,0.12499926,0.92439815,0.98338709,0.0535429,0.01381259,0.01412354,0.00140427,0.00774434,0.00137583,0.02188895,0.00278459,0.01851067,0.00243161,0.02732086,0.006185,0.01485334,0.0052624,0.02905584,0.00215759
71ef70c06ce2e6d2392ac01c59fab9b5063dc675c4cd6ecd1177f1ca7954ed88,1,replay,112,112,0.39085372,0.39085197,0.2021044,0.20224598,0.92532659,0.98378144,0.0494371,0.01505454,0.01663276,0.00080924,0.00836971,0.00034845,0.0250103,0.00115933,0.0201995,0.00087384,0.02870461,0.00641987,0.02468165,0.00895374,0.10135327,0.00736068
7213c91249e36b63754a9c66f72267dad399db32ec894d5bda94a91360e92fc9,1,print,112,112,0.43834414,0.43833365,0.1005406,0.10046133,0.83267631,0.94224686,0.08791699,0.05181345,0.05374654,0.00300204,0.02527909,0.00289623,0.07902671,0.00589856,0.06854575,0.00525191,0.07267109,0.01345682,0.01286008,0.00484432,0.0907979,0.00474749
72143637979068ccbb4564371897462ddb32b563cadcf1cc091b1b6a12083b04,1,print,112,112,0.46931936,0.46930972,0.08537204,0.0855238,0.86339535,0.96355794,0.08858375,0.03002096,0.03071162,0.00314599,0.01689647,0.00323022,0.047617,0.00638102,0.04065408,0.00564102,0.0463259,0.01014347,0.01278334,0.00470689,0.02682038,0.00192687
721ac8fc5f2336f6f43fd168cfbecc1248d8397494151b893db4df8fe36a6c88,1,replay,112,112,0.48625209,0.48625225,0.16140246,0.16156467,0.93575402,0.9853993,0.04664524,0.01124353,0.00951901,0.00164982,0.00793323,0.00168835,0.0174773,0.00334371,0.01564936,0.00296395,0.01796374,0.00411796,0.01552769,0.00537761,0.035175,0.00249525
72240c75558a3401b5eb81ae370f4596c7b44fbec4229118528c8603b00bdb46,1,print,112,112,0.34266037,0.34266112,0.09745789,0.09742882,0.78400155,0.9293635,0.12560709,0.05493,0.05357954,0.00812624,0.03611159,0.00749551,0.08993184,0.01565836,0.07769877,0.01352402,0.06823431,0.0127117,0.01361706,0.00507877,0.07162783,0.00393047
722a05d8a5728af5cf3125de1729ae603d0487f671e95332daf9f1e27d2a3cad,1,replay,112,112,0.2794143,0.27941704,0.1555933,0.15574788,0.95714802,0.9885615,0.02933206,0.00823719,0.00803396,0.00153511,0.00533421,0.00164167,0.01338365,0.00317982,0.01199173,0.0028229,0.01417336,0.00291188,0.01140898,0.0038747,0.01830974,0.00140819
7232f7bc4f6aab7d3446fd940437d2f16d4279beeef72a2c1927d0d2e4301afb,1,print,112,112,0.48384696,0.48380792,0.11021756,0.11019198,0.85542678,0.96521098,0.09749399,0.03081205,0.02898445,0.00228685,0.01758999,0.00166136,0.04659986,0.00394826,0.04087584,0.00331301,0.05102724,0.01116122,0.01564233,0.00594243,0.06959543,0.00417494
724163d546f5119fd888ee2a28b4402ab125b77aa17f0c8b9081eb7c14fb09cc,0,live,112,112,0.35348063,0.35341543,0.2274494,0.22737191,0.91311626,0.97146561,0.05098982,0.02098677,0.02012848,0.00386032,0.01519184,0.00364973,0.03549392,0.00753566,0.03068777,0.00640618,0.02712881,0.00550003,0.02093051,0.00783431,0.11046475,0.0084831
7247818c22ec9493d907676935fa8f0e42c5c6f713f660a2b59c380265e50ee9,1,print,112,112,0.3569807,0.35697998,0.0913182,0.09138654,0.87931075,0.96166965,0.07310867,0.02756408,0.02554053,0.00545461,0.02124685,0.00524746,0.04691908,0.01072265,0.04093675,0.00926965,0.03600744,0.0075847,0.01133005,0.00450943,0.02302304,0.00187321
725c16710ee58f5994f0ff6235535c09aeb857414dc63d7e400290003f4fafaa,0,live,112,112,0.42387306,0.42386769,0.19041199,0.19068966,0.90335759,0.97592706,0.0648261,0.01950868,0.01856453,0.00236131,0.01288912,0.00218061,0.03147456,0.00454605,0.02698483,0.00395433,0.03694537,0.00747015,0.02474255,0.00866319,0.09006932,0.00680989
7264c2776bed07168d70ee1f451a346b7e40b8edaf3afc0c7056284b7e01460f,1,replay,112,112,0.46833628,0.46833167,0.18809402,0.18836268,0.93474214,0.98543411,0.04756032,0.01077609,0.01006037,0.00183272,0.00748964,0.00193578,0.01757839,0.00377621,0.0150985,0.00333756,0.02303625,0.00452632,0.01850375,0.00604982,0.04414983,0.00322967
726688ff260dd8823349646bd8f239cc07d0e0a001524fb7ff778f1bdd5d3da7,1,replay,112,112,0.28848573,0.28849011,0.12166675,0.12184242,0.92170071,0.98412624,0.05564213,0.01316487,0.01439988,0.00145232,0.00807667,0.00123619,0.02249416,0.00269326,0.01856944,0.0022853,0.0290705,0.00635932,0.01372878,0.00473243,0.02922471,0.00216563
7266ba68902d16433c6ecb3c2c3f9a7ff29c1d9d08bb0219208c74c4f892fd4a,1,replay,112,112,0.23585022,0.23585239,0.1776904,0.17783474,0.97023648,0.99561687,0.02388858,0.00348638,0.00374496,0.00043516,0.00207549,0.00045408,0.00583128,0.00089101,0.00493257,0.0007875,0.01086154,0.00231273,0.01134941,0.00370545,0.0173579,0.00128442
7267c0ed2c9ac839bedf80c6dcf18b003b3b9e46173802fdf6367ac0ef5d8be5,1,print,112,112,0.35014042,0.35014291,0.12971437,0.12986288,0.87615121,0.96169517,0.07763943,0.027799,0.02630242,0.00517391,0.01922302,0.00526677,0.0456898,0.0104671,0.04005978,0.00910887,0.03123757,0.00685891,0.01566017,0.00588856,0.03846809,0.00309726
7267ed9194fa62089ebd3f43354dc67df2e0a73fe5520cac621fa9a4c0c1dcc6,1,print,112,112,0.55378916,0.55372581,0.15525392,0.15538899,0.87986088,0.97417048,0.08388221,0.02110639,0.02230931,0.0026282,0.01359212,0.00207073,0.03599038,0.00470673,0.02967395,0.00392119,0.04645026,0.00866768,0.02130771,0.00711144,0.09140574,0.00553363
727f9c39ca8fe460660e4e46f3503f58c0a1d8a710aca969e7d9dfe30d15e038,0,live,112,112,0.42578475,0.42578461,0.12423023,0.12439953,0.89972392,0.97869184,0.06948021,0.01848056,0.02003384,0.00151254,0.01050215,0.00129379,0.03053713,0.00280647,0.02510592,0.00240027,0.03471571,0.00780303,0.01666548,0.00599619,0.04308065,0.00307797
728e1925c2e89ff9a27baaea24ea06ba2565584da1a20fa6dad2046e9d80735a,1,print,112,112,0.36136079,0.36135133,0.08686294,0.08693448,0.87027253,0.96214308,0.08261601,0.03050365,0.02884614,0.0033447,0.01785851,0.00394952,0.04670511,0.0072958,0.04077681,0.00663462,0.03494297,0.00795087,0.01054918,0.0040007,0.02611466,0.00171179
72a134742732aff7f45d4bfd7fb5626e156303a422bcaea8e51085d451ed1432,1,print,112,112,0.26000758,0.26000956,0.10745497,0.10756293,0.94881651,0.98680544,0.03434436,0.00996198,0.01017114,0.00157329,0.00641357,0.0016259,0.01660319,0.00320347,0.01402383,0.0028231,0.01822547,0.00366951,0.00940801,0.0034932,0.01282272,0.00100826
72b9e56541b094cd525308c568b11080cab4cb6ea3fdb9bae2af3f715ff8049f,0,live,112,112,0.35368951,0.35361642,0.20720424,0.20714622,0.90601088,0.97399013,0.06079673,0.01987091,0.01866614,0.00310275,0.01404777,0.00300458,0.03280654,0.00612485,0.02817681,0.00531875,0.02641864,0.00591208,0.02080416,0.00764857,0.10092064,0.00755014
72b9f6d393cf5ac578233bc284b263b69366d08770cc1b19df4fe1be8a8181f1,0,live,112,112,0.49034065,0.49031245,0.13714101,0.13718208,0.88761963,0.97371541,0.07517459,0.02204905,0.02280902,0.00236672,0.01399581,0.00184244,0.03681132,0.00421528,0.03052246,0.00351334,0.03946233,0.00825452,0.01650985,0.00613999,0.06316306,0.00446008
72bd7eed7727bf2b5d3c4f87b1a378f3d008bf9772373d1e1ffb1cc500259183,1,print,112,112,0.3343577,0.33435701,0.08211206,0.08220201,0.92450774,0.97820065,0.04815428,0.01648942,0.0165969,0.00249558,0.01033623,0.00276293,0.02695926,0.00526382,0.02332936,0.00471577,0.0212604,0.00469279,0.00735882,0.00274134,0.0100302,0.00081105
72c24d532cfa62e78265540ff136cb4e374ddf934a1ca806475f7c39527aca92,1,replay,112,112,0.45903018,0.45902723,0.17011927,0.17034644,0.91097808,0.98231782,0.06458337,0.01502889,0.0155621,0.0013989,0.00869806,0.00123949,0.0242767,0.00264062,0.02029317,0.0022647,0.03019562,0.00639673,0.02041206,0.0070566,0.06204418,0.00439965
72e07624b309f5fc2aaf82d9cfa4c34be642ed3d32e3c72b52ff2de9f3745997,1,print,112,112,0.42977494,0.42976271,0.16431849,0.16449048,0.90174409,0.97582301,0.06898336,0.01770297,0.0154099,0.00325668,0.01347116,0.00318439,0.02890731,0.00644438,0.025464,0.00566745,0.03027083,0.005797,0.0160628,0.00552915,0.05141888,0.00397486
72ec375d1ba1e97ef1bff13dd894480361109908186f731015d42b0a8136c5f6,1,print,112,112,0.47384873,0.47380667,0.16288884,0.1629809,0.89891356,0.97090146,0.0646984,0.02260288,0.02118254,0.00324848,0.01475792,0.00321397,0.03598574,0.00646969,0.03145085,0.00565765,0.04294811,0.00742148,0.0189658,0.00678109,0.08659726,0.00552186
72fa74bf21d67f3d5aa13fa69ad5ae08fcac26c55a1219c0dedefc6ba49a245a,1,print,112,112,0.25494673,0.25487258,0.13185908,0.13159936,0.79385579,0.92715716,0.11307636,0.05384901,0.0495728,0.01018173,0.04220079,0.00872744,0.09197215,0.01892691,0.07987525,0.01621486,0.07417964,0.01286966,0.01648732,0.00605341,0.13298056,0.00760147
7300b1e1080fecfbb54fd3d1e89c587683ad834670a3cbf3216f08ddd3e4db8b,1,replay,112,112,0.50095938,0.50095591,0.1943857,0.19460713,0.90916533,0.97960118,0.06186405,0.01714961,0.01746105,0.00200559,0.01100037,0.00122784,0.02847048,0.00323461,0.02429431,0.00257328,0.03560273,0.0076349,0.02636075,0.00958567,0.09926996,0.0076583
7304d717607d7492d81a7b97a0186393f177cb59fedb770678e3db942ed1531b,1,print,112,112,0.33322608,0.33322143,0.09150727,0.09156334,0.82721663,0.95319702,0.1085657,0.03782307,0.03664664,0.00496132,0.02629674,0.00393863,0.06295685,0.00890249,0.05442846,0.00754431,0.05905081,0.01232508,0.01297609,0.00508225,0.04152175,0.00319164
7305abd4456fe334afd8e61839eb2de0f8d979c8d9259a0e567706da66d568e4,0,live,112,112,0.44881135,0.44880542,0.15566067,0.15580009,0.89247928,0.96527125,0.06311101,0.02709785,0.0251523,0.00386776,0.01878572,0.00372524,0.04399789,0.00760065,0.03819016,0.00662197,0.03634406,0.00753095,0.0198969,0.00742833,0.07324685,0.00524503
7306b11aa70a11426de3e63702a4e2818791689be28c786e6d664dcf35049490,1,replay,112,112,0.34864305,0.34865443,0.15700034,0.15717718,0.94007792,0.98680645,0.04349747,0.00900246,0.0102149,0.00189643,0.00607132,0.00227022,0.01634322,0.0041762,0.013198,0.00374189,0.0160797,0.00311176,0.01235877,0.00399348,0.0248409,0.00151668
7309c74a6375711342f1bd7fe8187a901d33433e5d6dec3cf0905bf6c3e9e1b7,1,print,112,112,0.34555131,0.3455533,0.11595613,0.11605903,0.91799094,0.97724874,0.05121573,0.01824774,0.01814064,0.00236757,0.01208972,0.00210663,0.03024824,0.00447504,0.02570755,0.00384826,0.02777639,0.00674876,0.01456405,0.00542755,0.03222309,0.00252113
73155d1cb73bb8442c928b52db3c61d14d9af129dee049a817e235495fe87186,1,print,112,112,0.30503372,0.30499056,0.14933781,0.14923453,0.85755538,0.95291675,0.08066397,0.03764199,0.03584539,0.00483782,0.02529149,0.00453909,0.06115241,0.00938114,0.05269445,0.00817703,0.04750339,0.0103058,0.01982249,0.00741692,0.09872662,0.00699889
73266fc2819510d9e390496e3a23c01407044fb587017e625da04eebcd99b2af,1,replay,112,112,0.33974953,0.3397555,0.16349841,0.16366954,0.92677192,0.98006189,0.04978548,0.01317333,0.01380003,0.00315281,0.00942671,0.00357441,0.0233351,0.00674767,0.01986225,0.00596872,0.01420933,0.00316157,0.01278927,0.00429837,0.02269179,0.00157171
732753a101d4e0615640edbdd2f42f9a9a4965f8edf4fd1bec74c978692e2670,1,print,112,112,0.54711383,0.54707226,0.14483746,0.14495783,0.88171899,0.96519776,0.07443826,0.02475707,0.02535717,0.00489831,0.0180353,0.00509434,0.04343568,0.01000455,0.0367528,0.00887407,0.0353578,0.00699998,0.01634024,0.00558841,0.05310846,0.00349702
73289a700652e886bcf2fab18d06a13b4f5296bf28ed3fb82ec2003650cd6dc5,1,replay,112,112,0.244116,0.24411132,0.17978037,0.17993598,0.96734884,0.99525701,0.02636712,0.00375315,0.00399504,0.00047885,0.0022341,0.00050228,0.00624002,0.00098309,0.00526343,0.00086868,0.01183567,0.00240253,0.01197297,0.00386383,0.01825392,0.00136883
73384cb2a0355a0a43a28c4c23ec2ec134997db0134cc8092f0cfc8edac5e7f1,1,print,112,112,0.24956449,0.24956669,0.08043084,0.08055316,0.88353705,0.97162028,0.07887314,0.02185073,0.02285163,0.00335998,0.01393839,0.00311639,0.03681186,0.00647912,0.03172202,0.00560838,0.03917906,0.00747245,0.01008172,0.00375305,0.01521239,0.00125829
733fc56333a872665c6086c4237e03a30f5da57180fe58a0dcbd696de50f8833,1,replay,112,112,0.29035882,0.29036366,0.12735917,0.12757784,0.91811526,0.98080626,0.05781172,0.01405385,0.01488516,0.00244419,0.00895635,0.00266263,0.02388982,0.005116,0.02013923,0.00454572,0.02515278,0.005219,0.01257269,0.00415448,0.02305194,0.00169715
73404256d8a5172fa9fa599ab6abd21b558bd638639674b03b30d49897b0a2ba,0,live,112,112,0.54844612,0.54842372,0.16756828,0.16776859,0.89004538,0.97132167,0.07134424,0.02247221,0.02373936,0.00310219,0.01446442,0.00307257,0.03824507,0.00618098,0.0317801,0.00541536,0.03475367,0.00746131,0.02186857,0.0075702,0.07422472,0.0053086
734b1f2779b164bdaf7c55f4ef485bc43377895488473b7f862afd85521f05f0,1,replay,112,112,0.3482891,0.34831266,0.15973615,0.15992051,0.92108385,0.98133252,0.05550897,0.01349756,0.01529273,0.00222126,0.0079836,0.00291906,0.02333941,0.00515624,0.01923769,0.00468118,0.01704555,0.00410701,0.01372338,0.00435428,0.03543674,0.00209629
734b265269b1ea21e031773d9e882033bb23cf0e8fbd6b49061c0598551388f3,1,print,112,112,0.3589913,0.35898799,0.14219527,0.14230311,0.90516123,0.96969771,0.05813934,0.02243145,0.01953606,0.00410965,0.01657731,0.00371785,0.03622487,0.00784302,0.03244982,0.00672979,0.03088717,0.0061071,0.0165374,0.00618324,0.05391283,0.00362126
