protocol_file,referenced_name,local_present,attack_type,references_in_file,classification,notes
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Silicone_11,YES,Silicone,5,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Silicone_12,YES,Silicone,5,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Silicone_13,YES,Silicone,6,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Silicone_14,YES,Silicone,6,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Silicone_15,YES,Silicone,5,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Silicone_16,YES,Silicone,5,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Silicone_17,YES,Silicone,6,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Silicone_18,NO,Silicone,5,MISSING_FROM_LOCAL_RELEASE,repeated for live/spoof balancing (official README); not in local release
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Silicone_19,NO,Silicone,6,MISSING_FROM_LOCAL_RELEASE,repeated for live/spoof balancing (official README); not in local release
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Silicone_2,YES,Silicone,6,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Silicone_3,YES,Silicone,5,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Silicone_4,YES,Silicone,5,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Silicone_5,YES,Silicone,6,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Silicone_6,YES,Silicone,6,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Silicone_7,YES,Silicone,5,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Silicone_9,YES,Silicone,6,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_1,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_10,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_12,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_13,YES,Mask_TransparentMask,1,PRESENT,
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_14,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_15,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_16,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_17,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_19,YES,Mask_TransparentMask,1,PRESENT,
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_2,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_20,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_21,YES,Mask_TransparentMask,1,PRESENT,
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_22,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_23,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_24,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_25,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_26,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_27,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_28,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_29,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_3,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_30,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_31,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_32,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_33,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_34,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_35,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_38,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_39,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_4,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_40,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_41,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_43,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_44,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_45,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_46,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_47,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_49,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_50,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_51,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_52,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_54,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_55,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_56,YES,Mask_TransparentMask,1,PRESENT,
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_57,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_58,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_59,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_6,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_60,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_7,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_8,YES,Mask_TransparentMask,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Mask_Trans_9,YES,Mask_TransparentMask,1,PRESENT,
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_100,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_101,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_104,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_105,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_106,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_107,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_11,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_110,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_111,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_112,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_114,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_117,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_119,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_120,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_15,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_2,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_22,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_23,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_24,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_25,YES,Paper,3,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_26,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_28,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_33,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_37,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_38,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_39,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_40,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_47,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_51,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_53,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_57,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_58,YES,Paper,3,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_59,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_6,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_64,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_65,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_67,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_68,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_73,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_74,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_75,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_77,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_80,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_87,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_88,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_89,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_93,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_98,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Paper_99,YES,Paper,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_1,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_10,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_11,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_12,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_13,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_14,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_15,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_16,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_17,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_18,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_19,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_2,YES,Partial_Eye,1,PRESENT,
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_20,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_21,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_22,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_23,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_24,YES,Partial_Eye,1,PRESENT,
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_25,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_26,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_27,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_28,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_29,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_3,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_30,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_31,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_34,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_35,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_36,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_37,YES,Partial_Eye,1,PRESENT,
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_38,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_39,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_40,YES,Partial_Eye,1,PRESENT,
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_41,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_42,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_43,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_44,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_45,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_46,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
source_SiW_Mv2/pro_3_text/train_A_pretrain.txt,Partial_Eye_47,YES,Partial_Eye,2,DUPLICATE_PROTOCOL_REFERENCE,repeated for live/spoof balancing (official README)
